Population,Individual,Travel Time Mean,Travel Time Std
13,70,391.81780421032755,314.1682717131157
13,71,389.3281751273825,322.83605042869374
13,72,378.90381253838524,287.78948462345704
13,73,368.76491063029164,256.93500602293597
13,74,472.4026586620926,439.22575903191574
13,75,495.5802687580699,497.30390225963754
13,76,584.843697060289,583.7542764216311
13,77,434.7854977739888,366.0216605570513
13,78,422.5481390631634,378.4678301003574
13,79,408.1991890999953,376.41780915178447
13,80,398.47820960286765,368.40063983731875
13,81,365.8501294422217,267.74805241539207
13,82,498.2292746741606,619.8954440875307
13,83,581.6370305485601,572.1047352270639
13,84,473.30937129300116,355.460098475907
13,85,603.091228412528,687.0014466338383
13,86,696.7768824237351,787.3863115604761
13,87,761.3789774565851,997.9612638096623
13,88,453.0205271641225,389.55072850926126
13,89,399.61940932251366,302.87459971766054
13,90,385.441940179368,287.3269686140585
13,91,360.75879562215226,266.6648861612048
13,92,493.2372930866602,522.3590064486197
13,93,368.99981209188707,262.54062869678916
13,94,365.06708860759494,242.0395161520118
13,95,377.6856174698795,287.88392548417664
13,96,478.52031933823883,437.9327847054073
13,97,614.4385037506922,764.415660719175
13,98,456.43371955545047,444.5761176628976
13,99,535.1755617292977,558.0450629001729
14,0,366.76566693347144,269.5213376243683
14,1,546.2950096635116,646.9696787651355
14,2,485.4072515067445,471.5596793312463
14,3,366.58178823529414,276.4421840927659
14,4,352.1587688843014,238.00216004183238
14,5,527.4058664347153,569.0320229387685
14,6,384.90164011466703,315.22482889987964
14,7,413.3424397647505,349.2724796135672
14,8,578.1057367269835,606.7703412102958
14,9,433.09779225132894,475.95193330758127
14,10,353.84319804584743,251.91051167113167
14,11,430.6115491874219,421.6985491414557
14,12,526.2239243180945,487.16497707515214
14,13,408.0351175304446,345.5375138892934
14,14,475.53724292599134,546.7471022029547
14,15,391.2389647058824,305.8134944537062
14,16,394.0585521980608,303.9029697488525
14,17,418.9928281589129,377.4827280923135
14,18,360.5984410949899,265.34274337915014
14,19,366.08900474378845,275.4959840262616
14,20,430.40422322775265,358.8415196262196
14,21,477.21995810321846,441.3004084031073
14,22,567.6345855925639,583.2617004110132
14,23,436.80587728534505,344.73832012610785
14,24,489.91872808264617,567.397878191339
14,25,427.0767545948005,399.8246294614049
14,26,446.48114018334604,455.5923379168314
14,27,479.13420558949446,458.60966144149546
14,28,431.588177061236,324.4549152779589
14,29,393.10824572155957,315.7329918128304
14,30,495.4648646048771,520.4333248922385
14,31,443.23670263108085,444.6579053100855
14,32,439.26582518743476,414.6689664699026
14,33,578.2695745094229,543.0965331951915
14,34,432.3945700501372,383.21180131901684
14,35,474.5011337868481,414.7736542249005
14,36,397.96621589784667,348.55588281937673
14,37,434.9779916158537,486.85123859055284
14,38,437.7656611433697,388.454723507832
14,39,442.3213393543428,468.70973296486216
14,40,443.12214860388076,334.1821191673076
14,41,609.0890150580103,657.7191600022071
14,42,479.02343787989304,614.6274384902202
14,43,404.4228165836232,349.61400166879315
14,44,447.5929270483665,355.1047998796142
14,45,508.26437611279533,568.6454235325563
14,46,433.9263599123559,442.181295287235
14,47,446.5847852171826,502.52389274329
14,48,362.9409720591688,267.2377904899908
14,49,381.5950089631097,293.2737327426715
14,50,375.2795698924731,275.58115122159404
14,51,411.73914285714284,336.63518808691543
14,52,530.6247724877862,510.64653164310204
14,53,464.22345993181926,440.20190077932153
14,54,565.9415324759537,533.3621764004648
14,55,418.4353957927727,419.1685736335555
14,56,442.94182576152355,471.63393374768566
14,57,478.1198033506754,425.3699257512744
14,58,536.8674541947927,546.460015054712
14,59,579.4944952324781,593.339996141758
14,60,621.7052403942869,721.7399958963205
14,61,501.6317619783617,517.2929297802211
14,62,425.08718021334846,320.64361723417693
14,63,492.3410728970154,644.9633053658683
14,64,674.22420421344,879.9038972441252
14,65,405.24837033538023,395.82133738873256
14,66,418.1621660101561,378.3259027285484
14,67,377.1555618294749,280.51312079961485
14,68,396.12351778656125,289.76638538857134
14,69,430.24937337432016,401.3913750844165
14,70,449.9599924246011,396.1515311858421
14,71,574.2101138547981,597.177354980103
14,72,507.0996543498369,582.7052690287727
14,73,483.0275550861696,566.3907995907443
14,74,695.826030660866,765.6738283140422
14,75,483.5574513723005,481.3607970764757
14,76,375.09734887656293,283.7370772921546
14,77,391.68063196501623,399.2739384743406
14,78,487.47935701372944,553.7845691261315
14,79,388.5696012039127,303.7110818325653
14,80,402.1089637575013,323.1630959099814
14,81,406.2177853299349,333.61114825679914
14,82,534.928132618235,575.4959056324225
14,83,421.12112021987394,364.9347800093346
14,84,404.31778782739775,328.61328815297793
14,85,423.0521140142518,382.0996767040456
14,86,396.9480954176881,308.37720606230585
14,87,384.48832511158093,290.10837455189744
14,88,374.04913566328446,286.95543221418745
14,89,433.17215874069507,417.09518464435854
14,90,467.1623878004054,431.0437336811316
14,91,437.67918024271614,392.99128848340285
14,92,421.2650009554749,374.8236736252684
14,93,441.77032626815907,421.6553565984793
14,94,414.05407956207824,321.6091158354477
14,95,417.9563223824155,360.53669792123793
14,96,485.4913286443781,530.0242376089884
14,97,417.522292393251,407.08607572489507
14,98,488.2949585072193,550.4611667547147
14,99,420.0135288552507,417.5297244179205
15,0,383.1559809962839,277.9926705291266
15,1,365.05879590494976,272.9130301821121
15,2,396.7578600047136,308.97227947685064
15,3,452.7093497864262,451.82884458199703
15,4,503.6970415920205,596.2718106801196
15,5,434.6266266266266,486.61481618433027
15,6,352.1587688843014,238.00216004183238
15,7,418.48049310409976,428.05772228714284
15,8,368.23946576373214,271.9937727718268
15,9,365.2074904960811,257.07476156823475
15,10,355.53933902919914,246.75574584951403
15,11,371.6017753146722,296.08451867116514
15,12,645.634307585247,738.5510973534423
15,13,419.5896114944702,371.5039551022471
15,14,363.9320069447703,264.25177330334765
15,15,373.8367068989809,274.304919910341
15,16,376.6065465832667,297.07439170084365
15,17,377.46393303865324,313.7033154029924
15,18,606.9291301416049,627.2896591053324
15,19,450.52437054631827,372.6571195361674
15,20,588.8470219435736,650.5409146076495
15,21,487.50676735974895,585.9354942702893
15,22,452.52347294522184,517.9360517702369
15,23,420.569769646412,400.95168435839275
15,24,542.4113011152416,591.8810989902663
15,25,561.3611861614497,565.6192527370309
15,26,521.9916239137264,475.53485984130754
15,27,576.120219284102,546.3403385155428
15,28,401.43785084202085,310.0599541114062
15,29,375.58728144388044,288.8514766209066
15,30,410.3882325029656,298.93372784094714
15,31,420.04977311401024,341.8513758052702
15,32,397.682195397963,291.013905137946
15,33,519.3592133565502,480.3504272454716
15,34,537.3032311516156,619.6069784971104
15,35,375.96445842527817,260.7199590401188
15,36,488.03124848602295,485.1574119766175
15,37,496.39943532564484,470.9591520438651
15,38,502.98016766467066,527.8107012227408
15,39,505.4731695568401,514.6541233853148
15,40,436.94665077473184,432.5223664593437
15,41,421.8455249774229,397.73903771750133
15,42,381.4232396352355,295.0513019918802
15,43,423.4361444639552,360.179235871578
15,44,446.42990966878557,393.211494921255
15,45,390.8765106983306,289.1734403667595
15,46,489.93190934132315,572.8434515810955
15,47,595.2187515820382,799.5284009579394
15,48,414.1549129675928,326.08595125997647
15,49,432.0852218625024,411.4847040382423
15,50,467.01633876347466,473.8627140110847
15,51,404.80511755263905,330.01091070775334
15,52,540.1052083333333,517.9029710987119
15,53,412.28359898142037,339.08522275088717
15,54,549.0171831545491,633.2768711653468
15,55,524.1680688615475,463.7128585559165
15,56,419.2206402338409,374.48335037597656
15,57,420.02608490566035,358.40965905841625
15,58,543.7202775149796,498.58613286856763
15,59,492.7518084564442,431.8137043127953
15,60,402.6913521714394,386.53501507488505
15,61,495.02155870942397,499.3109511083851
15,62,462.37497038335783,390.63307296022094
15,63,461.51560043824134,378.57121984039236
15,64,530.7587942129966,526.0319119504471
15,65,473.10902684215984,471.04834640141087
15,66,419.30008029852155,329.12373993763686
15,67,664.977211662852,755.2924652797855
15,68,426.5372681121602,422.4655055524543
15,69,590.1048396237107,597.7908118234964
15,70,540.0184996852148,533.2858766963067
15,71,535.9227270527895,565.8847835996555
15,72,650.2465030613769,780.0139731845361
15,73,463.24012245288435,481.31496745336864
15,74,512.6051510364307,543.1270731006352
15,75,482.79156279024295,589.0791882539324
15,76,648.4707559913944,704.1854351770342
15,77,688.1690311055065,951.1552271541439
15,78,370.9481251762052,274.61016620929973
15,79,344.4388290398127,247.39808931224624
15,80,377.07214844117925,268.4037149155968
15,81,382.39873626632715,294.1877530100995
15,82,450.15109191264696,430.67464415435256
15,83,595.9396534354221,672.545053110848
15,84,438.4577682607661,470.3118881675909
15,85,403.6329942544975,335.7369223186759
15,86,481.50882702831314,472.3964725939228
15,87,583.9370086575778,671.6319250476456
15,88,533.1583301269719,523.9405841361645
15,89,487.68321681647404,433.0525102899607
15,90,420.25389776055937,426.53023532864063
15,91,407.7740341630982,331.0708782819495
15,92,419.19845592762755,353.9009178213674
15,93,380.1119153936545,269.2521322444595
15,94,445.21212552817735,435.7050673041965
15,95,553.0834228777962,638.7257283812875
15,96,622.7070590013604,854.9161111795016
15,97,794.3293759193108,891.3427760765242
15,98,448.3026644659278,343.6377617068606
15,99,451.3407863571767,350.08458491907425
16,0,374.0029591357445,265.33702726395825
16,1,444.62437307098764,499.2719659754217
16,2,487.9280533797505,555.1197284520805
16,3,529.088713604051,554.8496066545107
16,4,386.06277097078225,314.49404277363794
16,5,344.4388290398127,247.39808931224624
16,6,388.7988679245283,306.5213068075697
16,7,361.369343545886,266.8730850080285
16,8,430.8029137807499,420.1684913900877
16,9,507.09615106002803,538.3217517219919
16,10,549.1546915851651,547.5547536355914
16,11,557.042275121691,564.882869579562
16,12,519.9722070844687,589.1945655609933
16,13,564.4911758970359,564.0082319488489
16,14,420.7215429817079,386.78445871675456
16,15,408.72504145936983,402.6353182452925
16,16,351.780994454366,245.2666981872826
16,17,361.2636547222092,244.35058688330204
16,18,352.0303811711754,265.31148254560566
16,19,451.65121486422106,448.7277646228308
16,20,425.27951807228914,352.46191855801555
16,21,529.740870989498,517.3917324382977
16,22,426.66824442656315,369.3210720096776
16,23,471.25103566496836,394.78602477644927
16,24,460.2334769767104,521.369194275196
16,25,424.9544748364013,384.5609550478536
16,26,376.8786097262722,287.0437577845299
16,27,363.4832659584469,272.6861934683148
16,28,480.5946735642094,539.5006139881058
16,29,472.65622905295413,522.8010675442839
16,30,436.87161137440756,374.0186283722261
16,31,425.8326397427409,354.8049287147443
16,32,533.6653420685211,571.429401093895
16,33,553.2063771517996,645.2582051133182
16,34,365.3119248826291,246.67286100309
16,35,366.97091165413536,272.26929557635134
16,36,567.1635665780927,601.3148009395645
16,37,545.2018455560952,534.9362069118785
16,38,454.357156434138,471.76526986863036
16,39,581.5238614941959,689.0292925628451
16,40,436.04797943738396,413.5511982062822
16,41,473.76035898415125,456.63037383665295
16,42,490.8826944249825,493.2856029413883
16,43,447.4909992912828,359.1539246336422
16,44,493.3037630492838,554.3284456174897
16,45,432.2405434834067,422.798612803451
16,46,515.9909221213569,553.4499034398185
16,47,434.63548143960804,387.44935124633145
16,48,410.8255489964581,390.7972138049769
16,49,346.96026986506746,233.68046836723212
16,50,432.0598088388379,393.5399072250117
16,51,637.1352028042063,716.1060581907457
16,52,352.10198712829424,256.1465899960164
16,53,389.3884003651915,352.84014083964365
16,54,446.479340418434,417.6254307048925
16,55,518.8441805922017,612.7755285877821
16,56,423.0179533213645,379.2261133077985
16,57,407.2222169655107,313.9147728478945
16,58,358.4077291510143,257.9822285258256
16,59,591.709378185525,826.3716650459071
16,60,377.4205950086948,293.5601597248806
16,61,406.7000612600726,339.0302281343063
16,62,373.7311311876529,285.4704571029744
16,63,441.016771687118,435.13491775383756
16,64,486.10094180149724,503.93900522463747
16,65,553.1390924605963,655.5552148933434
16,66,608.6342345018816,592.3370932003993
16,67,433.6359305725875,350.7464810781208
16,68,558.1894596067166,545.5179659936088
16,69,532.280656054028,492.57893381346537
16,70,455.62431648518856,468.4553981139387
16,71,617.691899136305,638.8995745548921
16,72,368.23946576373214,271.9937727718268
16,73,368.23946576373214,271.9937727718268
16,74,440.5035719354686,366.3582060579067
16,75,370.9432667450059,268.98281236926726
16,76,478.8655298416565,504.2019952148919
16,77,360.9789221669327,241.84205632070942
16,78,423.87348567627913,342.6510815664018
16,79,430.0533471815693,333.80088943703686
16,80,408.1130500400887,335.4225887888351
16,81,697.693661971831,758.285992054927
16,82,433.39621655021625,333.4156933619207
16,83,556.8217054263566,579.9875799358728
16,84,376.89746728180023,326.42500386848207
16,85,412.668585992071,406.8066253087262
16,86,492.8422049538611,523.1403332492782
16,87,486.97463002114165,442.60069031237833
16,88,363.2217262603956,261.7630230145618
16,89,369.7550905508117,253.88591046037487
16,90,431.4577264989597,436.2066259279827
16,91,408.1569229316207,379.641136343133
16,92,451.70712663259513,389.65007382342975
16,93,419.29097510373447,322.1784544273574
16,94,488.006923223835,492.3363676698042
16,95,453.03200687909043,473.0855820294144
16,96,506.96670493685417,459.1668743132933
16,97,487.3631919482387,396.09682084063525
16,98,392.4784639335755,334.4602799876365
16,99,358.0177959336996,246.30338007936288
17,0,409.1626654064272,349.407847722919
17,1,405.02631828528075,391.4524052843096
17,2,387.37761018147535,297.1215447390092
17,3,406.7321293851377,317.2072654085681
17,4,448.82389937106916,375.81553710158414
17,5,600.2144970414201,594.0266601967876
17,6,378.8056209396479,286.6753558407165
17,7,382.9502630095811,277.4533075831126
17,8,391.4001973962495,296.79367998109393
17,9,467.827638500545,386.69548306389515
17,10,510.6136013109697,564.9564562317239
17,11,387.99406639981163,274.8308174282105
17,12,532.8545288197621,513.7449319771985
17,13,448.57132728304026,336.98404574511056
17,14,371.45535211267605,266.72602783016714
17,15,408.3100676218849,349.9312883317061
17,16,433.76152151001247,476.99612643118735
17,17,437.1997053371988,415.65493088525994
17,18,471.5177570093458,507.9825168402334
17,19,454.2033104912653,505.1388836637504
17,20,440.08442086141787,487.8707953400975
17,21,520.8754228278729,570.2624528597244
17,22,463.0503655564582,467.4887033072746
17,23,543.3416516968491,671.9056459847837
17,24,424.63762404444236,394.8489401042907
17,25,411.2017597805005,342.1457163407139
17,26,408.37909787874514,312.41428158621216
17,27,497.38825088339223,509.5059889203886
17,28,450.3629389622147,480.27528926693356
17,29,378.44896132648734,282.095691358162
17,30,451.09188651541706,394.10047497618945
17,31,516.3602075625811,493.606267667955
17,32,389.99534665099884,313.04904167404015
17,33,400.0392129238283,345.25057594253843
17,34,540.7307636222233,602.3411864223842
17,35,427.25710771559676,397.4858056399069
17,36,478.5959403440225,419.64070049222676
17,37,528.8378469545104,559.9502225231197
17,38,398.86764636616266,315.32270557604375
17,39,420.23912428045674,372.2276597641624
17,40,494.9308016473518,500.7245522679714
17,41,502.77280642352713,566.7129824033357
17,42,444.7266795896175,361.4760186482756
17,43,541.2960237048366,443.48699701153873
17,44,390.71709659197893,292.4867996151148
17,45,376.39854391733206,274.3954140950871
17,46,370.99652222953284,266.8382631790845
17,47,397.1313621168605,322.88692255681923
17,48,467.7580081398133,512.2011530737798
17,49,492.36443092375293,415.70134022028435
17,50,354.37587887878504,268.05085076007
17,51,373.0689994840283,308.2978540987057
17,52,360.44755113529743,262.3709040483543
17,53,440.6994315490289,436.8066492018882
17,54,536.8848103734035,686.6698949590116
17,55,413.07666933697755,333.7117937619803
17,56,426.99820033151786,341.1011159418639
17,57,367.8599408200648,273.85087911916867
17,58,483.64628970093185,555.7147590959866
17,59,381.13410448112097,282.63362370430355
17,60,509.70230495589885,472.3517296900179
17,61,582.0492340821221,616.2907496356358
17,62,608.6342345018816,592.3370932003993
17,63,344.4388290398127,247.39808931224624
17,64,464.3533895479015,477.6674707302081
17,65,424.79904101785036,381.4810344436197
17,66,660.1547363031234,860.6848883473782
17,67,438.06501176357614,525.180118723581
17,68,449.8068046064892,441.2011045717687
17,69,512.4036674816626,527.6839115880802
17,70,575.2208905826898,705.8738340672144
17,71,521.4598486697583,641.9036411423943
17,72,374.619664133596,292.53432929064627
17,73,404.78326343881054,399.1659477999839
17,74,445.7541928721174,487.09899375391564
17,75,554.7577985505724,560.300950638648
17,76,408.16722392276904,324.3731373640005
17,77,414.89446619804687,387.8680246111751
17,78,529.088713604051,554.8496066545107
17,79,529.088713604051,554.8496066545107
17,80,475.77038340785845,397.19358254516857
17,81,486.4610576923077,489.97048716345046
17,82,432.6490943755958,405.6014524838939
17,83,424.1811607992388,347.04445927653444
17,84,549.7654436356482,642.9779120136503
17,85,408.8167242113229,343.69133087457004
17,86,396.206578760811,336.6500890871101
17,87,442.16074899265226,413.80763209858395
17,88,373.54695509052436,312.662195809961
17,89,349.325042158516,248.10536441940297
17,90,365.45460946301165,264.80769686930125
17,91,367.958544600939,275.36381588427935
17,92,410.25140641989316,382.8004063972911
17,93,517.907458157972,526.1337619285584
17,94,543.7072853425846,597.8338444887445
17,95,411.2281603773585,345.4846344089032
17,96,469.2130070462769,426.6577747350695
17,97,451.60259025570474,411.4038854654507
17,98,398.12226663531624,291.5201867547559
17,99,448.9533247777936,419.59962108602923
18,0,410.25140641989316,382.8004063972911
18,1,410.25140641989316,382.8004063972911
18,2,406.76513969649693,390.521089900616
18,3,387.68825301204816,310.3386242467374
18,4,428.821912614918,354.51173949644135
18,5,470.6343279972917,444.63063351385773
18,6,601.4118505105376,683.8262766444016
18,7,478.7017141765745,485.39288278849205
18,8,522.5957384131972,582.3237722370577
18,9,493.88358668462575,464.9903562201126
18,10,381.62552951143743,282.1181689299094
18,11,377.7886362566492,302.0007682284632
18,12,344.4388290398127,247.39808931224624
18,13,387.14230896773887,298.89735956586117
18,14,544.8029474917041,564.1425917833567
18,15,415.96600084997874,338.29992071600213
18,16,453.8102997767115,447.0401550843362
18,17,381.9206304398965,278.8822905345916
18,18,389.6980776479457,344.2536713548749
18,19,530.1176325888025,531.700662679218
18,20,391.9832309872461,358.5113823740898
18,21,535.2037578702098,576.9663189381091
18,22,396.743490748152,338.7454900322163
18,23,580.5478958322758,728.9345939757196
18,24,361.51846283942496,274.1574363881184
18,25,403.83971911965693,390.8581441868298
18,26,411.8808971750343,349.4966466030247
18,27,390.7178285768375,328.4311011472049
18,28,472.35213002890583,369.469762027213
18,29,413.37001180637543,325.3871855096026
18,30,517.3696316785558,524.8832019355042
18,31,468.68941736028535,434.1913125350084
18,32,481.3969629171229,418.4325187852759
18,33,439.1995437912845,356.0739627846049
18,34,652.3618557221465,732.4110855207331
18,35,443.8827510604833,439.2981559419565
18,36,448.0722554322042,327.70511720833525
18,37,510.7543574805406,440.70774237377503
18,38,452.03489945862333,443.8837694631955
18,39,413.6127464855175,360.77877588171026
18,40,400.1050895381715,328.4879685873032
18,41,463.29538386783287,580.7588474908039
18,42,605.6455554424193,716.6327945195416
18,43,556.0167151946512,524.6671948091183
18,44,527.9858727501046,543.666928825949
18,45,564.9790359525944,638.8337286212493
18,46,525.6716311333265,464.6400468632671
18,47,435.41473178542833,370.6824765432459
18,48,462.4392991239049,527.7046087393313
18,49,603.6520883553894,570.4403546710762
18,50,570.3934894918995,780.5296989405147
18,51,425.4406675781434,365.9427584988772
18,52,404.73177512841056,364.7534559245182
18,53,385.1253293187806,304.1671075032874
18,54,485.64948994184385,442.7150657104138
18,55,656.7378987622019,725.3378977420857
18,56,394.1470629732399,343.28825729135355
18,57,375.30868787650604,272.00313594456486
18,58,449.60271638824474,475.2077638325008
18,59,429.70992366412213,386.6021455848275
18,60,465.75715097556355,379.09027496461925
18,61,544.2448538442643,490.9684487508345
18,62,417.5654024401778,360.63593799219944
18,63,416.4117257995937,371.49650887546613
18,64,439.74322199456805,449.31894626489316
18,65,416.74424866550146,345.175315403278
18,66,405.8465548289262,397.1029238340481
18,67,404.96093344040816,332.8053703802285
18,68,406.72186746133104,379.0317859656039
18,69,646.2883565172591,705.9797814980304
18,70,547.494626247048,602.3402624999941
18,71,558.7307106723638,645.441465778737
18,72,580.6749275507145,669.4183972378858
18,73,418.826867509829,337.00062543459285
18,74,419.25123709882655,374.75474561089686
18,75,369.0365911014956,248.45452292901615
18,76,466.22975553857907,485.95334672742587
18,77,361.45211267605634,266.2745780191802
18,78,499.8538317577619,559.2539931705262
18,79,412.22383665717,384.4191358717804
18,80,390.19560005640955,297.7211385293007
18,81,650.1013568659457,743.9850688536727
18,82,536.5080150987793,582.4996843524266
18,83,563.9721000684061,616.6430581371142
18,84,397.079401067498,332.1291180433177
18,85,483.5324243592214,473.86340749637776
18,86,435.6016941131933,352.1469775183174
18,87,509.81493351191045,489.7648844735759
18,88,385.2879172543488,286.2942106044243
18,89,391.5472515060241,317.411853378045
18,90,472.36762915713103,527.5871476762275
18,91,478.9850402197371,516.4006480565139
18,92,398.93172690763055,319.0780979906185
18,93,402.42865919939504,333.0109156753467
18,94,385.3689539867188,277.52898747385296
18,95,381.56611842105264,274.31520675753575
18,96,597.3855250469471,698.2423682280382
18,97,545.3227197828826,601.6699724461766
18,98,419.5828692779613,351.9274832515166
18,99,438.559950614939,448.97563498080564
19,0,393.2236823445994,356.47612550701723
19,1,406.5115165876777,375.28282580747174
19,2,508.09442101226995,493.9190347057317
19,3,546.341293628541,567.9307088666866
19,4,360.79613290782805,247.6263476937562
19,5,369.71673961127584,277.69791358380184
19,6,516.2316747452765,600.0159876375704
19,7,419.03061803061803,322.17732566129837
19,8,575.413049940547,588.3969354075865
19,9,399.1563884959925,307.10901763977876
19,10,439.1995437912845,356.0739627846049
19,11,439.1995437912845,356.0739627846049
19,12,437.60858048342084,413.18743837518093
19,13,408.9943454905287,335.47992264774786
19,14,526.0561637782905,603.8197748291076
19,15,388.4533050047214,289.13133803438336
19,16,451.57673290862414,454.6175590225497
19,17,479.620913473011,504.2985875730123
19,18,344.4388290398127,247.39808931224624
19,19,457.8856695751138,377.0922382054834
19,20,453.39123630672924,376.7052634589007
19,21,547.9329889370827,560.5502659494214
19,22,622.8818449729285,626.8061864405964
19,23,376.84635294117646,282.19023065112344
19,24,543.0242551940415,589.9700034811349
19,25,512.7663506424756,492.43032163714594
19,26,461.0054201841903,437.9796959265509
19,27,576.1669263731983,601.3495702968137
19,28,421.03012702460217,379.23050139314864
19,29,416.573164964056,318.542156856733
19,30,378.31375217003705,298.75970287018816
19,31,387.5217842813311,303.87068322946516
19,32,575.8371376628623,648.9498758050511
19,33,366.84086324184847,283.2445430724148
19,34,391.0494001411433,315.9046583917283
19,35,425.3828722500236,396.74539119458547
19,36,411.93171816590166,393.9833417005886
19,37,555.8201182838814,703.6952446648331
19,38,385.56624635362755,321.7423907458828
19,39,442.92520039842526,449.1754614023117
19,40,430.9759558719532,444.1140728297432
19,41,494.2088793272052,538.9432400012663
19,42,446.1938499501732,463.9190670061775
19,43,408.8005759879137,304.205159828021
19,44,445.78196417541693,374.1881234976515
19,45,485.7574230788045,469.31507136568626
19,46,417.8409230333632,328.49784872512174
19,47,473.0723151387358,494.9888752040428
19,48,473.61846330824903,522.5315237907884
19,49,461.8965238095238,470.59310764113906
19,50,380.4809608875517,291.8636749768992
19,51,549.1873855141343,630.3079925252034
19,52,386.66902872260016,311.45864400330566
19,53,395.40717349295375,296.9453036082174
19,54,523.9469630921244,531.258260988455
19,55,392.62175531163143,310.95333196217456
19,56,598.1475062773866,674.48956121517
19,57,468.7253795066414,379.89223274764475
19,58,438.50441847206383,413.8030058730467
19,59,378.38903259182615,282.87806077638373
19,60,459.4226405986,497.2951251088136
19,61,561.0620487027538,766.1026801301055
19,62,539.1397298096834,616.9303418074239
19,63,476.1298335955753,439.9971784770979
19,64,722.4350099984617,785.9477083791083
19,65,660.1881941274912,725.0719760027149
19,66,409.7773273627151,376.7044059722172
19,67,382.734196281478,323.51701519409175
19,68,423.66003048199656,423.20474006626415
19,69,425.2905542692435,398.06352849221634
19,70,514.6867842474028,545.4981822288273
19,71,623.8294150082711,722.8718281332666
19,72,541.8986149584488,743.3535256594912
19,73,426.64323728244716,421.0424140205004
19,74,682.4262084553346,910.6028696473104
19,75,405.18140632373763,360.3989815372223
19,76,769.6554595110568,979.9960859614617
19,77,747.4212953148187,972.7342769804368
19,78,732.1464695386184,836.9142730245437
19,79,419.6070281503873,338.61295438466584
19,80,441.0083261141592,444.0740822503587
19,81,540.7292944038929,536.4850287167528
19,82,662.4807979024215,805.6883050097412
19,83,414.21333711423034,342.32692277504486
19,84,753.5699656901558,929.6752201521366
19,85,610.2981816339968,786.5872737073882
19,86,652.7000456320033,631.968811483867
19,87,417.0002359046945,318.2516268532723
19,88,479.9697724387147,471.77604444417756
19,89,778.1193139841689,832.7647812930506
19,90,387.55060195635815,292.77589015541696
19,91,411.4257454266097,473.19889975394904
19,92,410.5043650219457,335.60515704780124
19,93,416.2549601771997,328.24649627966426
19,94,564.3717086015214,700.891199993179
19,95,460.54591910524033,402.6600098679252
19,96,595.8584027676266,612.3707991404699
19,97,474.15078715516825,394.65942129797105
19,98,386.43295379693234,299.96032405676806
19,99,386.4775079992471,307.4006281103842
20,0,364.0943006155147,288.6391117782307
20,1,393.43506310039555,300.00786119009126
20,2,453.6135233675837,447.07306883568106
20,3,439.81929334745354,484.3633749215565
20,4,540.504296875,555.7543107235309
20,5,466.3962695089456,424.9941174869731
20,6,471.188149638358,443.9133180142699
20,7,409.3370384325546,323.0998102517988
20,8,420.88258095013,381.72134628910493
20,9,418.9458663754214,403.2773276372735
20,10,394.77961238122117,330.74947752385555
20,11,556.271186440678,638.8443615782857
20,12,488.8019349249134,466.565027939946
20,13,558.5801231135822,627.5286313905664
20,14,648.9926039908667,699.0737176699753
20,15,633.0151802656546,695.7668493884569
20,16,360.3462874307707,266.5909870808127
20,17,390.59848591714865,304.92636511115217
20,18,363.14959151094,312.710812987005
20,19,440.9706175062793,413.3656846213132
20,20,481.9537395459976,519.3180693170898
20,21,344.4388290398127,247.39808931224624
20,22,404.46404117674837,363.06456336553555
20,23,448.93210521318014,413.171857240468
20,24,656.393353888318,661.8683168443963
20,25,467.2113987176443,379.0770274447817
20,26,603.028397366611,653.517002017715
20,27,634.1627356941068,575.9110941157343
20,28,402.11154100217044,283.36976384084846
20,29,548.1758113244323,608.1496555063427
20,30,477.94386994372564,553.3503945124864
20,31,411.7888470879566,334.6462918685403
20,32,385.56624635362755,321.7423907458828
20,33,385.56624635362755,321.7423907458828
20,34,411.07707929910737,364.58066302276603
20,35,376.4370589895569,283.34560650519
20,36,527.8805904059041,561.1425338811207
20,37,523.3690909090909,615.3623125948426
20,38,564.2065097019597,553.2100410121081
20,39,478.19409625873124,524.1834888613033
20,40,584.3448977566012,618.9662083497698
20,41,393.8833341186449,307.37690757494585
20,42,571.9625857002939,632.9708839529648
20,43,587.3318712729782,625.1542318272167
20,44,374.8150011756407,304.784988041664
20,45,392.1379992464205,337.34249148168624
20,46,504.675761576451,609.8701963508287
20,47,511.0239359087781,660.8400729021866
20,48,374.3999058823529,274.5814589173268
20,49,428.85490196078433,366.77386552741217
20,50,424.05910422375507,402.6934436934839
20,51,405.7521234428086,357.16705642590273
20,52,392.05727204220045,302.13317613399806
20,53,455.30067840030364,421.60462633482587
20,54,432.51506966164345,384.3191463743639
20,55,375.88374606456466,282.2732081056825
20,56,588.587530212598,642.2812708193685
20,57,469.2956879822029,368.6096606511615
20,58,433.1093607852526,404.07189146826465
20,59,525.6082037456068,557.5864724726014
20,60,452.4206577643562,385.41297031345624
20,61,540.1369700563297,676.4162698162222
20,62,395.6330482188176,324.24794466480165
20,63,472.34782184972227,472.52877571338155
20,64,551.2572944297082,501.16607740523654
20,65,490.5420284324015,409.93408725683395
20,66,538.5367632850241,434.5695546482805
20,67,594.5946956650101,646.9955737676568
20,68,469.3453846153846,437.4823291352707
20,69,469.00266172346596,437.4586525775925
20,70,531.3282605534823,570.2884114025678
20,71,449.69386106623585,427.04441097337
20,72,553.1101556708674,737.7459935833828
20,73,370.42883305940364,267.51265574918637
